customer_id,customer_key,first_name,last_name,dob,email,phone,city,state,customer_segment,join_date,credit_score
500652,CUST500652,Casey,Johnson,1975-06-05,casey.johnson@gmail.com,387.649.0649,Los Angeles,NC,Small Business,21-08-2015,602
500644,CUST500644,Diana,Smith,NULL,diana.smith@hotmail.com,236-971-4710,Los Angeles,AZ,Retail,20240512,760
500384,CUST500384,Kendra,Schultz,18/05/1996,kendra.schultz@yahoo.com,(425)462-9744,Denver,CO,Small Business,2026-05-03,N/A
500508,CUST500508,Stacy,Romero,12/30/1974,stacy.romero@yahoo.com,(317)418-7551,Seattle,GA,Private Banking,09/02/2020,344
500021,CUST500021,Brian,Ortega,29-05-1963,brian.ortega@yahoo.com,+1-734-707-2247x045,Los Angeles,CO,Private Banking,2020-08-18,78
500414,CUST500414,Andre,Griffith,19640614,andre.griffith@hotmail.com,950-739-0204,Boston,FL,Small Bussiness,12/14/2019,315
500426,CUST500426,Fred,Powell,19441112,fred.powell@hotmail.com,383-665-1859x71889,Denver,NY,Small Business,2019-03-12,830
500722,CUST500722,John,Hodges,"Nov 08, 1996",john.hodges@gmail.com,(744)766-8670,Seattle,NC,Small Business,04/21/2016,617
500239,CUST500239,Jessica,Schmidt,"Aug 14, 1937",jessica.schmidt@gmail.com,503.298.1559x877,Atlanta,OH,sMALL bUSINESS,04/17/2024,431
500674,CUST500674,Stephanie,Murray,"Mar 19, 1980",stephanie.murray@yahoo.com,907-964-9218,Denver,FL,Private Banking,2019-06-04,690
500416,CUST500416,Roger,Lewis,1988-06-30,roger.lewis@hotmail.com,992.719.0663x8193,Chicago,CA,Private Banking,27-11-2019,229
500362,CUST500362,David,Kennedy,1936-10-03,david.kennedy@gmail.com,+1-511-783-9812x4674,Seattle,GA,Retail,27-05-2016,439
500072,CUST500072,Jaclyn,Johnson,15/09/1945,jaclyn.johnson@gmail.com,001-510-519-5381x613,Chicago,NJ,Retail,09-04-2022,844
500144,CUST500144,Jacob,Vance,1940-07-28,null,001-443-614-1342x64567,Phoenix,TX,Private Banking,06/29/2025,316
500733,CUST500733,William,Dean,04/11/1987,william.dean@yahoo.com,(383)467-6434x804,Denver,CA,Small Business,20190209,436
500170,CUST500170,Matthew,Padilla,22/08/1984,matthew.padilla@yahoo.com,653.435.2230x76769,Denver,NC,Private Banking,2025-02-17,634
500715,CUST500715,Elizabeth,Martinez,19730924,elizabeth.martinez@gmail.com,769.586.3470x4439,mIAMI,OH,Private Banking,20160514,631
500650,CUST500650,Amanda,GRAY,"Mar 29, 1946",amanda.gray@yahoo.com,255-463-6165x53811,columbus,MI,Small Business,17/11/2025,781
500581,CUST500581,Anna,Nichols,12-10-1960,anna.nichols@yahoo.com,515.337.3419,Chicago,AZ,Private Banking,11-08-2018,375
500378,CUST500378,   Jessica   ,Harrison,19910801,jessica.harrison@yahoo.com,9968940735,Detroit,FL,Small Business,2024-09-13,649
500667,CUST500667,Joshua,Pacheco,05/19/1982,joshua.pacheco@hotmail.com,(989)914-9478,Houston,MI,Private Banking,2018-02-28,336
500204,CUST500204,James,Davis,11-04-1939,james.davis@yahoo.com,001-776-420-2027x439,Atlanta,CA,Small Business,"Apr 08, 2017",546
500496,CUST500496,Jason,Herrera,23-05-1944,jason.herrera@yahoo.com,(954)437-9859x66141,Los Angeles,OH,Small Business,2025-04-11,null
500550,CUST500550,Christopher,Mcintosh,2003-07-02,christopher.mcintosh@yahoo.com,(309)943-9335x089,Columbus,NY,Retail,13-02-2023,837
500357,CUST500357,Rachel,   Jordan   ,"Apr 02, 1936",rachel.jordan@yahoo.com,+1-823-972-4632x6040,Boston,GA,Retail,"Sep 08, 2017",652
500469,CUST500469,Albert,Clark,NULL,albert.clark@yahoo.com,6573136472,Boston,OH,Private Banking,09/17/2018,166
500165,CUST500165,Heather,Smith,13-10-2007,heather.smith@gmail.com,611.942.2846x2948,Detroit,OH,Small Business,"Nov 05, 2019",304
500234,CUST500234,Nicholas,Blevins,08/02/1955,nicholas.blevins@gmail.com,(468)896-3058x5417,Newark,NC,Private Banking,"Sep 02, 2015",638
500418,CUST500418,Seth,Morris,03-08-1950,seth.morris@hotmail.com,+1-528-444-9472x447,Seattle,MI,Small Business,2024-11-22,652
500687,CUST500687,Elizabeth,Martin,06/14/1977,elizabeth.martin@yahoo.com,4277334511,Columbus,IL,Private Banking,01/21/2024,371
500349,CUST500349,TARA,cLARK,"Oct 01, 2004",tara.clark@gmail.com,(591)744-5174x699,Boston,IL,Retail,2022-05-23,238
500620,CUST500620,Mark,Smith,"Dec 31, 1986",mark.smith@hotmail.com,8844180528,Phoenix,CA,Small Business,20160801,463
500020,CUST500020,Dominique,Santos,13-07-1983,UNKNOWN,843.435.3265x02014,Atlanta,WA,Private  Banking,20210208,364
500605,CUST500605,Edward,Andrews,1951-03-26,edward.andrews@yahoo.com,662.469.2457x836,Los Angeles,MA,Private Banking,28-04-2025,294
500223,CUST500223,Seth,Potter,20000827,seth.potter@hotmail.com,205.872.0423x998,Charlotte,PA,Private Banking,2023-04-16,780
500683,CUST500683,Zachary,Smith,12/18/2002,zachary.smith@gmail.com,001-817-286-5848,Miami,AZ,Retail,05/07/2017,unknown
500165,CUST500165,Heather,Smith,13-10-2007,heather.smith@gmail.com,611.942.2846x2948,Detroit,OH,Small Business,"Nov 05, 2019",304
500004,CUST500004,Curtis,Knight,1974-10-11,curtis.knight@hotmail.com,7139962459,New York,IL,Retail,28-11-2025,340
500415,CUST500415,Renee,Kerr,09/10/1952,renee.kerr@yahoo.com,477-261-3251x597,Seattle,AZ,Smmall Business,30/07/2022,711
500213,CUST500213,aSHLEY,Martinez,25/01/1984,ashley.martinez@gmail.com,+1-680-731-9510x392,Columbus,NC,Small Business,"Mar 13, 2017",694
500208,CUST500208,   Betty   ,Garcia,12/09/1935,betty.garcia@gmail.com,+1-340-925-5773x55214,Detroit,CO,Private Banking,20161201,149
500607,CUST500607,Lisa,Harris,01/18/1990,lisa.harris@yahoo.com,519.656.7599,Phoenix,CA,retail,10/03/2024,615
500076,CUST500076,Tammy,Watkins,24-06-2005,tammy.watkins@hotmail.com,(343)737-2117,Houston,NC,Small Business,2020-09-27,825
500537,CUST500537,Brittany,Blair,10/03/1947,brittany.blair@hotmail.com,7344075702,Charlotte,MI,Private Banking,2021-01-07,420
500331,CUST500331,Michael,Johnson,"Oct 30, 2005",michael.johnson@hotmail.com,unknown,Houston,CA,Private Banking,08/11/2020,76
500618,CUST500618,Danielle,Mercer,19420608,danielle.mercer@gmail.com,(843)330-4472x09079,   Phoenix   ,TX,Retail,02/16/2018,750
500007,CUST500007,Zachary,Kelly,09/19/1937,zachary.kelly@yahoo.com,543.795.7551x3137,Phoenix,AZ,Small Business,08-12-2014,672
500145,CUST500145,Gregory,Richardson,1993-12-16,UNKNOWN,6735651241,Denver,OH,Retail,20221102,NULL
500370,CUST500370,Noah,Smith,1998-06-30,noah.smith@gmail.com,836-343-0917,Philadelphia,NY,Retail,27-01-2019,393
500373,CUST500373,jonathan,Manning,14/06/2004,jonathan.manning@yahoo.com,(587)477-7951x92132,Phoenix,FL,Private Banking,14-09-2017,781
500212,CUST500212,Alexis,Harding,1971-04-04,alexis.harding@hotmail.com,331.622.4066,Atlanta,MA,Small Business,"Jan 11, 2024",449
500012,CUST500012,Nicole,Brown,19490726,nicole.brown@gmail.com,978.501.7598x98347,Boston,NY,Private Banking,08-02-2015,366
500629,CUST500629,Kaitlyn,Palmer,19891013,kaitlyn.palmer@hotmail.com,567.698.8193,Detroit,AZ,Retail,"Jun 27, 2020",177
500641,CUST500641,   Carrie   ,Rodriguez,20030410,carrie.rodriguez@hotmail.com,555.409.6986x38069,Philadelphia,NJ,Small Business,"Aug 08, 2019",540
500543,CUST500543,Sarah,Lopez,29-12-2007,sarah.lopez@yahoo.com,430.381.3360x19750,Boston,FL,Small Business,20210612,779
500477,CUST500477,Misty,Green,"Jul 26, 1974",misty.green@yahoo.com,+1-714-714-2808x3673,Chicago,GA,Retail,07/17/2020,364
500230,CUST500230,Becky,Powell,26/06/1977,becky.powell@hotmail.com,(623)438-1406,Houston,PA,Small Business,12/11/2017,672
500094,CUST500094,Raymond,Rodriguez,,raymond.rodriguez@yahoo.com,+1-908-489-6929x130,PHOENIX,NY,Small Business,2024-05-25,517
500436,CUST500436,Daisy,Hunter,1937-08-14,daisy.hunter@yahoo.com,(734)759-9150,Chicago,NY,Small Business,"Mar 18, 2023",459
500412,CUST500412,Bobby,   Peters   ,11/10/1950,bobby.peters@gmail.com,001-237-911-5889x8204,Houston,OH,Private Banking,08/02/2018,825
500118,CUST500118,Jeffrey,White,1943-02-05,jeffrey.white@gmail.com,5139409978,Miami,GA,Private Banking,20170802,650
500185,CUST500185,Alyssa,Franco,25/06/2005,alyssa.franco@gmail.com,514.220.4410,Columbus,,Private Banking,07/11/2015,648
500589,CUST500589,Justin,Chang,21/01/1946,justin.chang@hotmail.com,790-641-2904x561,Newark,NJ,Private Banking,"Aug 02, 2025",529
500032,CUST500032,Jennifer,Williams,01/24/1989,jennifer.williams@gmail.com,+1-647-808-2276x5444,Newark,CO,Small Business,2019-12-23,658
500734,CUST500734,Lori,   Green   ,20020303,lori.green@yahoo.com,001-569-816-7454,Columbus,NC,Small Business,"Mar 18, 2017",793
500240,CUST500240,John,Bullock,14-07-1963,john.bullock@hotmail.com,(237)979-9719,Houston,WA,Private Banking,04/11/2015,396
500130,CUST500130,Oscar,Evans,18/10/1974,oscar.evans@yahoo.com,,Los Angeles,MI,Small Business,03-03-2024,NULL
500664,CUST500664,Natalie,Collins,07/19/1947,natalie.collins@hotmail.com,-,Phoenix,CO,Private Banking,2019-09-10,724
500490,CUST500490,Jason,Buchanan,"Apr 01, 1976",jason.buchanan@hotmail.com,571-235-8703,Columbus,NC,Small Business,15-04-2023,568
500062,CUST500062,Erin,Woodard,1947-12-03,erin.woodard@gmail.com,001-880-757-8891x48654,Philadelphia,PA,Private Banking,"Dec 15, 2023",437
500689,CUST500689,Jason,Thompson,21/12/1962,jason.thompson@hotmail.com,431.994.4720x10239,Philadelphia,NY,Small Business,26/02/2017,821
500045,CUST500045,Sandra,Evans,11-04-1988,sandra.evans@hotmail.com,903-417-7646,Seattle,MA,Small Business,2021-09-12,311
500047,CUST500047,Calvin,Johnson,n/a,calvin.johnson@yahoo.com,914-491-3167,Seattle,AZ,SMALL BUSINESS,2018-06-26,822
500294,CUST500294,Katie,Sanchez,13/02/1950,katie.sanchez@yahoo.com,(796)344-2371x239,Philadelphia,FL,Private Banking,2016-07-10,314
500651,CUST500651,Mark,Ramirez,1940-04-06,mark.ramirez@yahoo.com,489.360.8788x95123,Los Angeles,n/a,Private Banking,12/11/2020,696
500290,CUST500290,Cassidy,gray,04/25/1996,cassidy.gray@gmail.com,(208)519-5003,   Charlotte   ,NJ,Retail,20250429,568
500489,CUST500489,cOREY,Roberts,"Jan 20, 1975",corey.roberts@yahoo.com,001-735-740-9313x66495,Miami,AZ,Private Banking,01/22/2016,null
500601,CUST500601,Jonathon,Rivera,19540918,jonathon.rivera@gmail.com,(236)982-2240,Los Angeles,WA,Small Business,2025-06-17,548
500346,CUST500346,Carrie,Arellano,1975-12-23,carrie.arellano@gmail.com,001-843-941-8799x2687,Columbus,AZ,Retail,"Sep 01, 2014",719
500261,CUST500261,Brandy,Ayers,19641212,brandy.ayers@gmail.com,(973)517-5873x933,New York,NY,Retail,09/11/2022,749
500516,CUST500516,Katrina,  Berry   ,null,katrina.berry@yahoo.com,353.769.9423x40284,Houston,AZ,Retail,2015-08-24,342
500367,CUST500367,James,Estrada,unknown,james.estrada@yahoo.com,(396)586-3628x5870,Newark,NC,Retail,27/03/2026,737
500590,CUST500590,Sherry,Arias,19630124,sherry.arias@hotmail.com,806.823.1614x815,Chicago,WA,pRIVATE bANKING,11/03/2022,621
500101,CUST500101,Joshua,Howell,02/14/1983,joshua.howell@hotmail.com,990-629-4963x66693,Los Angeles,NY,Small Business,28-02-2024,638
500720,CUST500720,Jose,Bennett,18/03/2007,jose.bennett@gmail.com,890-840-3740,Phoenix,TX,Retail,N/A,507
500120,CUST500120,Dylan,Berry,"Feb 07, 1990",dylan.berry@gmail.com,+1-766-899-8060x5563,Newark,FL,Retail,24/07/2016,556
500054,CUST500054,Ryan,Moore,19431122,ryan.moore@hotmail.com,(772)420-0826x199,mIAMI,OH,Private Banking,2015-09-06,204
500647,CUST500647,Joshua,Zuniga,29-09-1967,joshua.zuniga@yahoo.com,001-244-215-2143x96535,Columbus,NC,Retail,26-12-2018,285
500029,CUST500029,Olivia,Warner,1952-06-29,olivia.warner@yahoo.com,(302)707-7642x6565,Newark,NJ,sMALL bUSINESS,"Apr 19, 2025",581
500673,CUST500673,Elizabeth,Patton,1965-02-18,elizabeth.patton@gmail.com,739.752.9675x688,Boston,FL,Rettail,01/03/2019,682
500259,CUST500259,Corey,Ramirez,03/16/1993,corey.ramirez@hotmail.com,474.728.0807x0837,Philadelphia,TX,Retail,06/01/2015,N/A
500654,CUST500654,Jason,Smith,1955-03-31,jason.smith@gmail.com,434-259-6681,Detroit,GA,   Small Business   ,20211229,428
500650,CUST500650,Amanda,GRAY,"Mar 29, 1946",amanda.gray@yahoo.com,255-463-6165x53811,columbus,MI,Small Business,17/11/2025,781
500264,CUST500264,   Olivia   ,Brown,09/15/1952,olivia.brown@hotmail.com,264.693.2461x061,Houston,NY,Private Banking,2016-08-06,598
500553,CUST500553,Michael,Thompson,11/05/1993,michael.thompson@yahoo.com,895-503-1451x39307,Detroit,OH,Private Banking,28-11-2023,545
500649,CUST500649,Robert,Buchanan,11/16/1947,robert.buchanan@yahoo.com,+1-635-750-6183,Philadelphia,GA,Small Business,2017-04-20,638
500731,CUST500731,Jeffrey,Williams,06/03/1937,jeffrey.williams@hotmail.com,+1-423-964-2943x577,Atlanta,MI,Small Business,08/08/2025,355
500663,CUST500663,Daniel,Odonnell,2008-06-05,daniel.odonnell@hotmail.com,(477)788-2535,Atlanta,WA,Private Banking,"May 18, 2024",704
500305,CUST500305,Matthew,Mendoza,1977-12-12,matthew.mendoza@gmail.com,463-943-9095x58495,Philadelphia,MA,Private Banking,2026-04-09,NULL
500633,CUST500633,Drew,Young,01/19/1989,drew.young@hotmail.com,266.346.7732,Detroit,NY,n/a,20141029,487
500233,CUST500233,  Amanda   ,   Mcdonald   ,01/12/1970,amanda.mcdonald@yahoo.com,689-833-8349x80320,Miami,MI,Private Banking,09-02-2018,770
500713,CUST500713,Diane,Neal,19481024,diane.neal@hotmail.com,NULL,Houston,NY,Small Business,18/04/2026,326
500247,CUST500247,Roberta,hood,03-12-1987,-,(660)629-4742,Phoenix,NJ,unknown,20-12-2014,
500486,CUST500486,Heather,Anderson,23/03/1958,n/a,477.926.8056x04815,Los Angeles,GA,Retail,2024-10-01,148
500238,CUST500238,Melissa,Rice,11-12-1953,melissa.rice@yahoo.com,303-548-6626x220,Philadelphia,OH,Private Banking,20190328,658
500425,CUST500425,Carrie,Casey,1945-01-02,carrie.casey@hotmail.com,482-962-8452,New York,PA,Small Business,02/10/2018,636
500448,CUST500448,Alexander,Zimmerman,01/10/2005,alexander.zimmerman@yahoo.com,667.950.9729x02759,Denver,PA,Private Banking,2014-11-23,410
500459,CUST500459,John,THOMAS,19410323,null,+1-313-719-8001x9991,Los Angeles,PA,NULL,"Oct 11, 2018",14
500201,CUST500201,Sarah,Douglas,n/a,sarah.douglas@yahoo.com,778.205.0816,Newark,IL,Private Banking,14/04/2016,687
500747,CUST500747,Barbara,Braun,14-02-1965,barbara.braun@yahoo.com,992.277.9087,LOS ANGELES,NJ,UNKNOWN,04-09-2024,734
500488,CUST500488,Ryan,Dixon,19680526,ryan.dixon@gmail.com,+1-528-307-4305x09549,Miami,MA,Private Banking,27/03/2015,551
500114,CUST500114,Scott,Romero,21/11/1972,scott.romero@hotmail.com,525-460-6349x2228,Denver,CA,Retail,"Nov 18, 2019",848
500248,CUST500248,Meghan,Johnson,07/06/1963,meghan.johnson@gmail.com,+1-779-754-3068x0538,Denver,NJ,Private Banking,14-07-2016,287
500299,CUST500299,Paul,Lynch,23-12-1992,paul.lynch@yahoo.com,(515)580-4547x2601,Atlanta,AZ,Private Banking,20170916,658
500439,CUST500439,Renee,Todd,1960-11-18,renee.todd@yahoo.com,705-309-0388x719,Phoenix,NJ,Small Business,20141123,755
500134,CUST500134,   Alexandria   ,Cabrera,"Oct 09, 1950",alexandria.cabrera@yahoo.com,(209)291-5906,New York,PA,Small Business,20250330,302
500257,cust500257,Ronald,brown,07/13/1949,ronald.brown@yahoo.com,335.280.1837x3996,Houston,WA,null,20171010,768
500295,CUST500295,William,White,"Aug 16, 1970",william.white@hotmail.com,374.778.3798x2823,Chicago,AZ,Private Banking,05/11/2019,818
500730,CUST500730,James,George,24-11-1953,NULL,832.632.3097x461,Denver,NC,Retail,05/21/2017,52
500735,CUST500735,Ricardo,Castro,01/23/2004,ricardo.castro@hotmail.com,2798244123,Columbus,CO,Retail,14-02-2018,664
500258,CUST500258,Sherry,Warren,07/02/1953,sherry.warren@yahoo.com,911.774.7721,Miami,NJ,Retail,20160820,584
500387,CUST500387,Randy,Harris,1978-07-04,randy.harris@yahoo.com,885.726.1464x413,Detroit,CA,Small Business,"Oct 17, 2019",739
500742,CUST500742,Amy,Boone,"Nov 20, 1935",amy.boone@gmail.com,782.525.7983x511,Chicago,MI,Retail,30/10/2018,736
500456,CUST500456,Rachel,Bryant,08/04/1950,rachel.bryant@gmail.com,587-881-0529,Philadelphia,NY,Private Banking,2024-05-16,577
500146,CUST500146,Jennifer,Williams,19380710,jennifer.williams@gmail.com,001-842-760-8429x39784,Atlanta,TX,Small Business,2016-07-14,763
500684,CUST500684,Zachary,Hughes,04-10-1944,zachary.hughes@hotmail.com,001-217-543-7011x3160,Newark,NY,Retail,07/12/2019,791
500610,CUST500610,Ashley,Gonzales,19380704,ashley.gonzales@gmail.com,001-348-267-4727,Columbus,NY,Small Business,20160607,668
500658,CUST500658,andrew,Jones,15-07-2004,andrew.jones@hotmail.com,001-859-774-5289,Boston,CO,RETAIL,30/03/2016,164
500637,CUST500637,Jacob,Baldwin,1975-08-21,jacob.baldwin@hotmail.com,(551)224-3440x26244,Newark,NJ,Retail,2019-10-21,667
500577,CUST500577,Andrea,Carpenter,23-08-1985,andrea.carpenter@yahoo.com,4862996536,Boston,WA,Small Business,"Feb 20, 2021",467
500681,CUST500681,Shannon,Tanner,1994-09-07,shannon.tanner@hotmail.com,+1-601-256-2082,Detroit,TX,Small Business,"Mar 11, 2019",732
500706,cust500706,Laura,Smith,09/30/1949,laura.smith@hotmail.com,(487)708-2357,HOUSTON,MI,Retail,06/07/2015,256
500335,CUST500335,Jesus,Willis,21/07/1977,unknown,001-558-991-8713,Columbus,AZ,Small Business,10-06-2018,501
500500,CUST500500,Devin,Perkins,19840504,devin.perkins@gmail.com,346-599-4940,New York,CO,Retail,20200624,738
500657,CUST500657,Sara,Thompson,10-11-1944,-,001-211-833-0027,Charlotte,NC,Retail,20240111,675
500699,CUST500699,Brenda,Jordan,10/11/1965,brenda.jordan@hotmail.com,(216)470-3946x03829,Columbus,TX,Small Business,08/27/2021,491
500443,CUST500443,Jason,   Jones   ,21/04/1986,jason.jones@gmail.com,879-915-6572,New York,PA,Private Banking,11/20/2015,809
500291,CUST500291,William,Cantu,24/06/1976,william.cantu@hotmail.com,906.229.4943x638,Columbus,FL,Small Business,2016-04-25,415
500307,CUST500307,Brianna,  Anderson   ,31-01-1963,brianna.anderson@hotmail.com,(774)517-5107x43144,Miami,NC,Retail,2025-01-17,35
500682,CUST500682,Gavin,Sanchez,"Jul 22, 1998",gavin.sanchez@yahoo.com,+1-644-585-5396x19036,Phoenix,PA,Small Business,21/05/2021,735
500635,CUST500635,Jeremy,Johnson,"Oct 10, 1974",jeremy.johnson@gmail.com,null,Atlanta,IL,Private Banking,2019-12-20,680
500111,CUST500111,  Marcus   ,Young,16-01-1944,marcus.young@yahoo.com,802.878.2724,Newark,IL,Small Business,"Dec 18, 2018",519
500141,CUST500141,James,Campbell,1952-12-01,james.campbell@hotmail.com,4529321348,Atlanta,PA,Private Banking,07-01-2015,689
500478,CUST500478,Jon,Copeland,2001-06-15,jon.copeland@gmail.com,819-790-0459x7442,Boston,-,Private Banking,20251012,363
500270,CUST500270,Katie,Turner,10-04-1954,katie.turner@hotmail.com,290.430.9868x401,Los Angeles,NY,Small Business,"May 23, 2024",660
500198,CUST500198,Ashley,Smith,"Nov 18, 1971",ashley.smith@gmail.com,001-470-835-7086,Chicago,TX,Private Banking,09/16/2024,308
500732,CUST500732,Priscilla,Cox,"Jul 23, 1952",priscilla.cox@gmail.com,+1-973-983-3955x476,Columbus,FL,Small BBusiness,20200917,769
500133,CUST500133,Scott,Weber,04/27/2008,scott.weber@hotmail.com,001-812-455-5148x2145,Phoenix,NC,Private Banking,10/09/2018,529
500046,CUST500046,Sarah,White,11/03/1994,sarah.white@hotmail.com,001-529-835-5759x18362,Philadelphia,CO,Small Business,20230527,539
500276,CUST500276,James,Collins,12/20/1983,james.collins@gmail.com,2377546584,Boston,PA,Small Business,2017-09-16,492
500005,CUST500005,David,Sweeney,20080207,david.sweeney@yahoo.com,412-215-4728x0385,Boston,NY,Private Banking,"Feb 26, 2020",138
500322,CUST500322,Justin,Williams,19390202,N/A,001-938-262-3364x713,Seattle,-,Small Business,23/10/2020,345
500126,CUST500126,Michelle,Allen,28-03-1976,michelle.allen@yahoo.com,940.202.8195,Atlanta,MA,Small Business,06/16/2020,544
500541,CUST500541,Sarah,Key,1957-10-24,sarah.key@gmail.com,700-558-1461x1891,  Chicago   ,CA,Retail,20190518,-
500292,CUST500292,Christopher,Smith,1960-06-09,christopher.smith@hotmail.com,584.338.2392,Miami,MA,Private Banking,"Feb 22, 2023",520
500044,CUST500044,Billy,Johnson,1940-03-03,billy.johnson@yahoo.com,619.755.4590,Miami,AZ,Private Banking,26-07-2025,535
500137,CUST500137,Gabrielle,Riley,09-02-1946,gabrielle.riley@yahoo.com,(804)219-1537,Phoenix,MI,null,10-06-2017,636
500440,CUST500440,Amanda,Scott,"Oct 05, 1942",amanda.scott@hotmail.com,573.328.4857x469,Newark,PA,Small Business,2026-01-07,452
500283,CUST500283,Theresa,Gilbert,26/06/1958,theresa.gilbert@yahoo.com,+1-536-700-3950x49005,Seattle,AZ,Private Banking,"Apr 18, 2023",NULL
500568,cust500568,Kathryn,Jones,10/02/1980,kathryn.jones@hotmail.com,755-504-1945x9536,Charlotte,MA,Private Banking,"Nov 16, 2014",608
500030,CUST500030,Aaron,Christensen,10/11/1996,aaron.christensen@gmail.com,001-604-245-1669x156,Philadelphia,NY,Private Banking,13-01-2016,848
500245,CUST500245,Jacob,Hunter,22/09/1996,jacob.hunter@hotmail.com,+1-336-719-1885x1131,Miami,NY,Private Banking,"Feb 02, 2017",607
500228,CUST500228,Michael,Case,12/26/1954,michael.case@gmail.com,+1-819-861-4221,  Phoenix   ,IL,Private Banking,2017-07-03,492
500640,CUST500640,Noah,Sweeney,19-12-1987,noah.sweeney@hotmail.com,859-461-1999x6484,New York,NULL,RETAIL,"Jul 05, 2020",645
500345,CUST500345,James,Roach,1960-05-03,james.roach@yahoo.com,(511)909-1024x441,Boston,CO,Small Business,,673
500358,CUST500358,   Jennifer   ,Meyer,19520702,jennifer.meyer@gmail.com,n/a,Seattle,MA,Small Business,05/31/2015,497
500642,CUST500642,Ashlee,Taylor,08/19/1973,ashlee.taylor@gmail.com,(806)823-9692x30585,Charlotte,NC,Small Business,21-10-2023,844
500749,CUST500749,Jennifer,Smith,12/11/1971,jennifer.smith@yahoo.com,001-433-997-4703x588,Chicago,OH,Small Busineess,"Mar 12, 2022",828
500099,CUST500099,Courtney,Fletcher,"Mar 23, 1969",courtney.fletcher@yahoo.com,6004009164,New York,TX,RETAIL,-,454
500423,CUST500423,Joshua,Bishop,"Sep 09, 1952",joshua.bishop@gmail.com,+1-665-492-6543x288,Newark,PA,Private Banking,19/11/2023,261
500319,cust500319,Robert,Stephens,19360915,robert.stephens@yahoo.com,(830)835-3179,Chicago,CA,Retail,18/04/2015,372
500714,CUST500714,Alyssa,Stewart,26/05/1979,,457.527.2316x84678,Charlotte,TX,Private Banking,10/09/2024,568
500503,CUST500503,Shelby,Mejia,16/08/1983,shelby.mejia@hotmail.com,2838802298,Miami,PA,Retail,07-09-2023,711
500395,CUST500395,Bradley,Tucker,02/05/1938,bradley.tucker@hotmail.com,001-845-373-4272x2752,Boston,NJ,Private Banking,2023-05-20,360
500123,CUST500123,Courtney,Drake,"Mar 20, 1938",courtney.drake@gmail.com,606.330.4145x21098,phoenix,MA,Private Banking,20151020,712
500128,CUST500128,Joanne,Paul,19910123,joanne.paul@hotmail.com,001-426-810-6891x769,Seattle,GA,Retail,04/07/2020,329
500691,CUST500691,   Dennis   ,Doyle,19790522,dennis.doyle@yahoo.com,001-877-845-8370x1673,Newark,NJ,Private Banking,02/14/2025,581
500626,CUST500626,Victoria,Mcdonald,08-07-2005,victoria.mcdonald@hotmail.com,(243)728-6872x47148,Chicago,PA,Private Banking,2026-05-09,730
500472,CUST500472,Jennifer,Johnson,19730405,jennifer.johnson@gmail.com,697.251.5116x1503,Miami,WA,Retail,11/01/2021,3
500310,CUST500310,Summer,Brewer,19901204,summer.brewer@hotmail.com,652-323-7344x032,Miami,NY,Small Business,20220416,643
500723,CUST500723,William,Brown,01-10-1970,william.brown@hotmail.com,979.400.9554x2784,Phoenix,OH,Private Banking,"May 22, 2025",734
500116,CUST500116,matthew,Wilkinson,"Sep 18, 1998",matthew.wilkinson@gmail.com,(772)943-2950x25990,Philadelphia,NY,Private Banking,23-06-2020,443
500121,CUST500121,Megan,Elliott,"Jul 28, 2007",megan.elliott@yahoo.com,+1-705-382-5360,Phoenix,GA,Retail,04/06/2018,421
500603,CUST500603,Raymond,Travis,04/11/1991,raymond.travis@yahoo.com,984.314.9190x66967,Denver,MA,Small Business,11/30/2017,557
500000,CUST500000,Deborah,Kaiser,09/08/1995,deborah.kaiser@yahoo.com,+1-850-875-2917x03423,boston,UNKNOWN,Small Business,"Dec 29, 2017",434
500729,CUST500729,Robert,Price,2008-02-27,robert.price@gmail.com,677.394.7534x02554,Phoenix,MA,Small Business,30-07-2016,332
500371,CUST500371,John,Mitchell,03-06-2006,john.mitchell@gmail.com,990-697-8262,Chicago,NJ,Private Banking,14/01/2019,UNKNOWN
500588,CUST500588,William,Allison,1963-04-30,william.allison@gmail.com,338-722-4353x168,Newark,TX,Retail,08/23/2017,810
500219,CUST500219,Natalie,Alvarez,08/04/1965,natalie.alvarez@gmail.com,983-815-6790x45142,Columbus,CA,Retail,20180304,743
500085,CUST500085,Alexander,Barnes,21-04-1966,alexander.barnes@yahoo.com,001-941-534-6836,Columbus,CO,  Small Business   ,03/12/2022,206
500615,CUST500615,Miguel,Wagner,20011231,miguel.wagner@hotmail.com,2657066984,Atlanta,PA,Small Business,21/01/2016,755
500226,CUST500226,Joseph,Vance,19700405,joseph.vance@yahoo.com,(814)456-5674x1397,Seattle,IL,Retail,12/31/2021,848
500269,CUST500269,Michael,Chang,-,michael.chang@hotmail.com,5267514833,  Phoenix   ,NY,Retail,09-04-2024,680
500712,CUST500712,Edward,Wilson,1987-08-04,edward.wilson@gmail.com,(939)685-4075,Boston,MA,Private Banking,2025-05-24,560
500401,CUST500401,Dominique,Maddox,"Oct 19, 1988",dominique.maddox@gmail.com,336-745-0440x84235,Denver,MI,Rettail,02-04-2017,339
500089,CUST500089,Michael,Hernandez,"Aug 08, 2001",null,+1-391-684-3738x171,Miami,CO,Retail,14/01/2024,74
500424,CUST500424,Barbara,Huang,"Dec 16, 1975",barbara.huang@yahoo.com,487.228.6972x05105,New York,WA,Retail,12/20/2014,835
